,0
1338,121.4953081
1339,121.5884807
1340,121.701954
1341,121.4382843
1342,121.3831026
1343,121.3017949
1344,121.327152
1345,121.187611
1346,121.2698266
1347,121.3003336
1348,121.0556504
1349,121.1887268
1350,121.1470396
1351,121.3034954
1352,121.2446026
1353,120.9239282
1354,121.0373163
1355,121.0119911
1356,121.3411464
1357,121.2786897
1358,121.3343611
1359,121.2884886
1360,121.2707939
1361,120.6965865
1362,120.9004539
1363,121.1501473
1364,121.0903505
1365,120.4785176
1366,120.6288886
1367,120.6288886
1368,120.7955611
1369,120.7178381
1370,120.6091156
1371,120.4587746
1372,120.4448217
1373,120.5235076
1374,120.2527686
1375,119.5847233
1376,119.319582
1377,119.5335891
1378,119.1980741
1379,118.9383631
1380,118.7541712
1381,119.2241213
1382,119.3788576
1383,119.3814033
1384,119.6849745
1385,119.8137846
1386,119.5643392
1387,119.5449235
1388,119.8853835
1389,120.1226774
1390,120.0431568
1391,119.9520426
1392,120.0130471
1393,120.1799555
1394,120.3664571
1395,120.6066121
1396,120.8022127
1397,120.8798885
1398,120.7954803
1399,120.9849637
1400,120.7890716
1401,120.4980469
1402,120.3460006
1403,120.4293365
1404,120.4432728
1405,120.7222598
1406,120.480765
1407,120.5844909
1408,120.6676608
1409,120.3436334
1410,120.5620807
1411,120.469602
1412,120.5035687
1413,120.3782547
1414,120.5841109
1415,120.2893239
1416,121.0363416
1417,121.434651
1418,121.5053318
1419,121.544218
1420,121.5187856
1421,121.4110177
1422,121.5822711
1423,121.5185013
1424,121.5157409
1425,121.5035122
1426,121.3356885
1427,121.2936753
1428,121.4584414
1429,121.3992223
1430,121.288534
1431,121.3142398
1432,121.3836506
1433,121.8362118
1434,121.7782596
1435,121.8861639
1436,121.458136
1437,121.6481688
1438,121.4257389
1439,121.6231786
1440,121.4874618
1441,121.6080538
1442,121.5059569
1443,121.2841919
1444,121.5889721
1445,121.7063029
1446,122.0983943
1447,121.8488883
1448,122.0947908
1449,122.1125999
1450,121.9726497
1451,121.8469754
1452,121.8583672
1453,121.8078715
1454,121.3245877
1455,121.0792319
1456,121.0558642
1457,120.6238517
1458,120.1397135
1459,120.0957199
1460,119.9570138
1461,120.3308476
1462,120.0834348
1463,120.0280556
1464,120.3947115
1465,120.2271492
1466,120.7911176
1467,120.7152478
1468,121.0407847
1469,121.1031735
1470,120.3022157
1471,119.8140756
1472,119.9640014
1473,119.4177197
1474,119.6469177
1475,119.4037027
1476,119.1552039
1477,118.6286858
1478,118.8117605
1479,118.767776
1480,119.1485481
1481,118.9184335
1482,119.5400233
1483,119.5224061
1484,120.219224
1485,119.9245863
1486,120.4089464
1487,120.2145735
1488,119.8501311
1489,120.0997364
1490,119.9622089
1491,119.8975637
1492,120.2572224
1493,120.1728686
1494,120.689499
1495,120.6257216
1496,120.5975416
1497,120.5358106
1498,120.4286081
1499,120.0117318
1500,120.0903773
1501,120.207253
1502,119.7147398
1503,119.5545672
1504,119.5719572
1505,119.6002527
1506,119.3285442
1507,119.1872944
1508,119.0356918
1509,119.1478649
1510,119.1940072
1511,119.4448717
1512,119.3122848
1513,119.1312073
1514,119.5554086
1515,119.5909149
1516,119.5365351
1517,119.5272633
1518,119.2569469
1519,118.9741556
1520,119.0816116
1521,118.5100095
1522,118.4468448
1523,118.1471624
1524,118.4719426
1525,118.4706215
1526,118.2778332
1527,117.8575795
1528,118.7647969
1529,119.2772183
1530,119.5489119
1531,119.7666163
1532,119.4469119
1533,119.5833473
1534,119.2776429
1535,119.4674531
1536,119.640678
1537,119.7563641
1538,119.7184311
1539,119.5592961
1540,119.5700586
1541,119.8544763
1542,119.9105014
1543,120.2952576
1544,120.4277258
1545,120.1058097
1546,120.0771558
1547,119.8314706
1548,119.8698573
1549,119.9600205
1550,119.2875871
1551,119.741678
1552,119.9239024
1553,119.9316999
1554,119.8941336
1555,120.2243146
1556,120.2243146
1557,119.9865034
1558,120.1975603
1559,120.2480453
1560,120.2446318
1561,120.6466991
1562,120.8151212
1563,120.65983
1564,120.4454002
1565,120.3260712
1566,120.2131746
1567,120.4781402
1568,120.2406771
1569,120.2850722
1570,120.2091341
1571,120.294553
1572,120.2750319
1573,120.5271637
1574,120.8442674
1575,121.1209379
1576,121.0758171
1577,121.187542
1578,121.1311802
1579,121.2475371
1580,121.0261721
1581,121.1562058
1582,121.1854785
1583,121.2161737
1584,121.2576291
1585,120.8446963
1586,120.9103703
1587,121.185156
1588,121.261007
1589,121.0223765
1590,120.3761466
1591,120.8940853
1592,120.6773091
1593,120.5484617
1594,119.9769648
1595,120.1792228
1596,120.3188974
1597,120.7991332
1598,120.7326108
1599,120.0640403
1600,120.2233355
1601,120.6008428
1602,120.4544596
1603,120.2530565
1604,120.0537968
1605,120.1435568
1606,120.0194136
1607,119.8175255
1608,119.8307433
1609,119.6073595
1610,119.5781189
1611,119.3403124
1612,119.3392564
1613,119.4666361
1614,119.2928057
1615,119.1509258
1616,119.1694331
1617,119.777949
1618,119.5713235
1619,119.6573107
1620,119.8584592
1621,119.6258343
1622,119.3455908
1623,119.3965237
1624,119.5281142
1625,119.7997337
1626,119.555222
1627,119.3795321
1628,119.309995
1629,119.4166665
1630,119.3118075
1631,119.1559729
1632,119.0432262
1633,119.0785083
1634,118.6776236
1635,118.6967006
1636,119.0416458
1637,119.2695285
1638,119.1086737
1639,119.5242287
1640,119.4584241
1641,119.5479448
1642,120.0505517
1643,119.9759058
1644,119.7665734
1645,119.7467887
1646,119.4919228
1647,119.7628559
1648,120.0177868
1649,119.7816606
1650,120.1508129
1651,120.1402765
1652,119.8790617
1653,119.8661988
1654,119.8357872
1655,119.4705198
1656,119.8601959
1657,119.7492439
1658,119.8921532
1659,119.8588652
1660,119.2206787
1661,119.2206787
1662,119.2987987
1663,119.2137703
1664,119.3856836
1665,119.053738
1666,119.1770559
1667,119.3239513
1668,119.214695
1669,119.2202442
1670,119.1296906
1671,119.261097
1672,119.3122546
1673,118.9497028
1674,118.7348091
1675,118.9726413
1676,119.0065503
1677,119.2220717
1678,119.2737715
1679,119.6348314
1680,120.0430205
1681,120.0537974
1682,119.875463
1683,119.8340893
1684,119.9440489
1685,120.0748964
1686,119.8954999
1687,120.2523259
1688,120.5055898
1689,120.196517
1690,120.4672878
1691,120.1957387
1692,120.340274
1693,120.5779314
1694,120.3199305
1695,120.3681473
1696,120.4249424
1697,120.1514716
1698,120.1794986
1699,119.9191212
1700,120.0985469
1701,120.0356043
1702,120.2122591
1703,120.2283351
1704,120.193887
1705,120.334235
1706,120.5111098
1707,120.3760604
1708,120.1475127
1709,120.4879572
1710,120.5530071
1711,120.5126301
1712,120.4522958
1713,120.4888645
1714,120.3618572
1715,120.5357961
1716,120.4681113
1717,120.3136852
1718,120.4594808
1719,120.549665
1720,120.5336176
1721,120.4703768
1722,120.309251
1723,120.5090315
1724,120.5400554
1725,120.5479331
1726,120.5820278
1727,120.6380575
1728,120.5672871
1729,120.7367744
1730,120.8598545
1731,121.0419464
1732,121.1664152
1733,121.1177838
1734,121.1632292
1735,120.9470461
1736,120.966182
1737,120.9574452
1738,121.0605431
1739,120.937592
1740,120.9901322
1741,120.9823477
1742,120.928745
1743,120.8131073
1744,120.6867586
1745,120.5492985
1746,120.6604174
1747,120.8222197
1748,120.8440205
1749,120.9986873
1750,121.1947595
1751,121.0603068
1752,121.2624068
1753,121.2541383
1754,121.3487222
1755,121.4647073
1756,121.4635165
1757,121.3881604
1758,121.6630557
1759,121.6662538
1760,121.8089429
1761,121.9481477
1762,122.0440997
1763,122.2469088
1764,122.0230395
1765,122.0536651
1766,122.0270483
1767,122.111007
1768,122.1178452
1769,121.9537821
1770,121.9400329
1771,121.983788
1772,122.0459163
1773,121.8993548
1774,121.6752527
1775,121.6494298
1776,121.7336727
1777,121.7362207
1778,121.911995
1779,122.1385607
1780,122.1375642
1781,122.2483091
1782,122.1736227
1783,122.1567086
1784,122.2725919
1785,122.4600231
1786,122.5074841
1787,122.606372
1788,122.6122522
1789,122.4324463
1790,122.6882332
1791,122.6961827
1792,122.5368532
1793,122.5143373
1794,122.8462803
1795,122.9342408
1796,122.9127978
1797,122.5494813
1798,122.5962282
1799,122.6141868
1800,122.4880912
1801,122.8137494
1802,123.0268893
1803,122.7551375
1804,122.6594689
1805,123.0760823
1806,122.9137211
1807,122.980916
1808,123.1993752
1809,123.2255082
1810,123.0916538
1811,123.3093214
1812,123.3382584
1813,123.7266474
1814,123.5384092
1815,123.3754994
1816,123.2233409
1817,123.0725617
1818,122.9846016
1819,123.2925008
1820,123.2047071
1821,123.2458512
1822,123.1842932
1823,122.8808196
1824,122.8224029
1825,122.9759605
1826,123.2578578
1827,123.3634483
1828,123.5182693
1829,123.3629264
1830,123.2718862
1831,123.3737047
1832,123.2977016
1833,123.2419789
1834,123.1495476
1835,123.1817806
1836,123.2393096
1837,123.2328693
1838,123.235995
1839,123.7531393
1840,124.0100952
1841,123.93624
1842,123.7711838
1843,124.0084229
1844,123.8694631
1845,123.2509654
1846,123.5015174
1847,123.2056297
1848,122.9467454
1849,123.0428839
1850,123.5034111
1851,123.0699377
1852,123.2517297
1853,123.3166445
1854,123.5152424
1855,123.2721571
1856,123.2480738
1857,123.4160293
1858,123.4878666
1859,123.4824882
1860,122.9906489
1861,123.2848531
1862,123.2311563
1863,123.5329801
1864,123.6606865
1865,123.893171
1866,124.4828907
1867,125.1700413
1868,124.8484154
1869,124.5000591
1870,124.4800428
1871,124.058228
1872,123.7205897
1873,123.889685
1874,123.5981604
1875,123.7750328
1876,124.1115063
1877,123.9548113
1878,124.1642831
1879,124.0954258
1880,123.9159119
1881,124.0154703
1882,124.3089414
1883,124.1258892
1884,124.0478756
1885,124.1775063
1886,124.1723907
1887,124.436187
1888,124.1843504
1889,125.3335659
1890,125.4964634
1891,124.949585
1892,124.6871354
1893,124.7114447
1894,125.1593867
1895,125.2823894
1896,125.5344036
1897,125.3821571
1898,124.412192
1899,124.6462443
1900,124.9829913
1901,124.9106856
1902,124.7389606
1903,125.2425725
1904,124.9515
1905,124.9509598
1906,124.7300854
1907,124.8695596
1908,124.627831
1909,124.4150268
1910,124.3383716
1911,124.3260397
1912,124.317204
1913,124.1017303
1914,124.1961951
1915,123.9781014
1916,124.3681739
1917,124.3901333
1918,124.5895371
1919,125.0031864
1920,124.4136926
1921,124.5151469
1922,124.7817469
1923,124.7649979
1924,124.6824203
1925,124.8794725
1926,124.9172919
1927,124.7084987
1928,125.4975088
1929,125.7811573
1930,125.5888388
1931,125.4543451
1932,125.3590143
1933,124.8485419
1934,125.0173625
1935,124.8895291
1936,125.1279485
1937,125.2531843
1938,124.9111192
1939,125.2030152
1940,125.3902081
1941,125.1318984
1942,125.6248523
1943,126.2996458
1944,126.3714409
1945,126.5292837
1946,126.0483851
1947,126.2006804
1948,126.448066
1949,126.6376951
1950,126.1075568
1951,126.0280324
1952,126.5216605
1953,126.5000466
1954,126.5341237
1955,127.2962211
1956,127.2113065
1957,126.9666535
1958,127.2325629
1959,127.1557048
1960,127.8342898
1961,128.3214121
1962,128.6990594
1963,127.8639525
1964,127.5855053
1965,127.2965096
1966,127.3645495
1967,127.0143812
1968,127.2134538
1969,126.620259
1970,126.932181
1971,126.6617209
1972,126.3679259
1973,126.5514694
1974,126.8612343
1975,126.6835187
1976,126.527599
1977,126.7050219
1978,126.6613769
1979,126.7528376
1980,127.2511343
1981,126.9135117
1982,126.9168392
1983,126.8320748
1984,126.9975352
1985,127.0259899
1986,126.6868298
1987,126.3330986
1988,126.5928977
1989,126.5178242
1990,126.1736908
1991,125.7709716
1992,125.84723
1993,126.246017
1994,126.3230582
1995,126.4863393
1996,126.1365505
1997,126.4329205
1998,126.5069906
1999,126.579112
2000,126.664283
2001,126.6756328
2002,126.8417166
2003,126.6452964
2004,126.6556914
2005,126.3114002
2006,126.2658355
2007,126.4408593
2008,126.5283862
2009,126.6098626
2010,126.797624
2011,126.8328885
2012,126.6797169
2013,126.8131425
2014,126.9743969
2015,126.4732739
2016,126.3852078
2017,125.971833
2018,125.8974289
2019,126.1457874
2020,126.1728144
2021,126.0269628
2022,126.2699037
2023,126.3120245
2024,125.9612992
2025,125.8978581
2026,125.837112
2027,126.3845319
2028,126.0427401
2029,125.912092
2030,126.1161571
2031,125.913977
2032,125.796549
2033,125.6494971
2034,125.7062551
2035,125.4398402
2036,125.2211162
2037,123.953793
2038,123.876235
2039,124.2574722
2040,123.545914
2041,123.6786651
2042,124.0809292
2043,124.0462886
2044,123.5727273
2045,122.2659681
2046,121.8896832
2047,122.601791
2048,123.3009268
2049,123.8619988
2050,123.1446926
2051,123.00259
2052,122.6477436
2053,122.8666529
2054,123.0520233
2055,122.5626199
2056,122.3176259
2057,122.885978
2058,122.6736247
2059,123.0598709
2060,123.0368323
2061,123.5650176
2062,124.012426
2063,124.1972912
2064,123.8784975
2065,124.029623
2066,124.029623
2067,123.7770353
2068,123.136236
2069,123.0100413
2070,122.8570196
2071,122.5019446
2072,122.6026187
2073,122.9920644
2074,122.3747243
2075,122.000324
2076,123.0106071
2077,122.4399849
2078,123.2002651
2079,123.411399
2080,123.5744242
2081,123.3924168
2082,123.6487435
2083,124.9379578
2084,125.0150426
2085,125.0122448
2086,124.7163131
2087,124.4871624
2088,124.4919751
2089,125.2286459
2090,125.2902911
2091,125.5656249
2092,125.4173704
2093,125.2806832
2094,124.9525679
2095,124.7731188
2096,125.0220645
2097,125.1953345
2098,125.0764548
2099,124.7965651
2100,124.4719481
2101,124.3252775
2102,124.4231631
2103,124.5009595
2104,124.4301434
2105,124.3200164
2106,124.5994157
2107,124.5528684
2108,124.775647
2109,125.0550765
2110,125.2975527
2111,125.0739269
2112,125.6584034
2113,126.2386785
2114,126.0873009
2115,125.9344183
2116,126.2901235
2117,126.353642
2118,126.0074653
2119,126.1702885
2120,126.1819357
2121,125.827132
2122,125.6688792
2123,125.3222229
2124,125.6381905
2125,124.9422442
2126,125.445486
2127,125.9847529
2128,125.7749577
2129,125.3806433
2130,125.7709384
2131,126.0685451
2132,126.2404301
2133,126.1336261
2134,125.8402456
2135,125.8386484
2136,125.6479421
2137,125.4158244
2138,125.3891161
2139,125.2205806
2140,125.2915605
2141,124.9728643
2142,125.2204325
2143,124.4468371
2144,124.3118368
2145,123.3913597
2146,124.489193
2147,124.3906565
2148,124.1544319
2149,124.4578205
2150,124.1597279
2151,124.4628231
2152,124.5372343
2153,124.7777418
2154,125.2437576
2155,125.5451954
2156,125.340178
2157,125.5117231
2158,124.8744829
2159,125.0534444
2160,125.7844507
2161,125.5537147
2162,125.0458412
2163,124.9931601
2164,126.2174857
2165,125.6317478
2166,125.575478
2167,126.0250709
2168,126.4005412
2169,126.5012733
2170,126.1267055
2171,125.9647469
2172,125.7031995
2173,125.5594818
2174,125.6578743
2175,125.3326656
2176,126.1968433
2177,125.3971613
2178,125.7748879
2179,126.0768884
2180,125.974645
2181,126.280469
2182,126.5143662
2183,126.5588937
2184,126.9266488
2185,127.7642932
2186,127.3840451
2187,126.7530101
2188,126.9966222
2189,126.4029846
2190,126.862412
2191,127.0270551
2192,126.8379276
2193,127.4929694
2194,127.933655
2195,127.5017298
2196,127.5165443
2197,127.578025
2198,127.5016756
2199,127.466787
2200,127.2759754
2201,127.326684
2202,128.05066
2203,127.9572395
2204,127.9773786
2205,127.9505458
2206,127.7080618
2207,127.5864019
2208,128.1982636
2209,127.6565597
2210,127.7428961
2211,127.7994348
2212,127.8197094
2213,127.7655167
2214,126.6439709
2215,126.6787816
2216,127.720213
2217,128.3946043
2218,128.1599653
2219,127.7949238
2220,127.8277106
2221,127.8250685
2222,127.6255383
2223,127.8549788
2224,127.5813103
2225,127.0344906
2226,127.1049885
2227,126.6999786
2228,126.3946454
2229,126.6408055
2230,126.4198947
2231,125.7398653
2232,126.0836133
2233,125.7673111
2234,125.5463334
2235,125.9978155
2236,126.2447844
2237,126.0880085
2238,125.727598
2239,126.0849212
2240,125.9330992
2241,126.1655143
2242,126.1243284
2243,126.2548532
2244,126.5504094
2245,126.468382
2246,126.4030018
2247,126.7112443
2248,126.4319812
2249,126.7104898
2250,127.0815347
2251,127.2514649
2252,127.4017996
2253,127.4399862
2254,127.1925765
2255,127.0136228
2256,127.4695364
2257,127.865416
2258,128.0092788
2259,128.3087053
2260,127.8406741
2261,127.8755271
2262,128.2870801
2263,128.3640834
2264,127.7941515
2265,128.0496385
2266,127.8941631
2267,128.3233348
2268,128.4475178
2269,128.5347832
2270,128.5817617
2271,128.5203921
2272,128.4106924
2273,128.5871255
2274,128.7664894
2275,128.9710279
2276,128.7087394
2277,129.1096674
2278,128.8702906
2279,129.1217247
2280,129.2319352
2281,129.0804652
2282,128.9713939
2283,128.7492314
2284,128.8443357
2285,128.7836426
2286,128.3889337
2287,128.6610164
2288,129.1501651
2289,128.8026567
2290,129.0156011
2291,129.1207271
2292,128.8491156
2293,128.977787
2294,128.9860247
2295,128.7830226
2296,128.8388074
2297,128.8112698
2298,128.7591713
2299,128.6163223
2300,128.4351619
2301,128.5172794
2302,128.3322908
2303,128.105163
2304,127.9838042
2305,127.4592395
2306,127.2926004
2307,127.3470104
2308,127.1962976
2309,127.3181283
2310,127.2398022
2311,127.3419066
2312,127.3190971
2313,127.4412479
2314,127.4821079
2315,127.5375526
2316,127.7554676
2317,128.0477851
2318,127.9479401
2319,127.7016139
2320,127.2099719
2321,127.4427918
2322,126.854677
2323,127.1499913
2324,127.1307971
2325,127.0042472
2326,127.3627123
2327,127.5316932
2328,127.7340259
2329,127.4172017
2330,127.2090967
2331,127.0385151
2332,127.1008607
2333,127.141481
2334,126.7661265
2335,126.6756507
2336,126.7486962
2337,126.5312838
2338,126.6997895
2339,126.7131872
2340,126.4564476
2341,126.5907173
2342,126.7343884
2343,126.481251
2344,126.4463773
2345,125.8981286
2346,126.0472503
2347,126.2006463
2348,126.0615902
2349,125.9052556
2350,125.9188676
2351,125.970724
2352,126.4279628
2353,126.1686095
2354,126.1107959
2355,126.1719515
2356,126.1368837
2357,126.0802991
2358,126.2244837
2359,126.1346859
2360,126.0395603
2361,125.9246738
2362,126.1931382
2363,125.9287968
2364,125.5764277
2365,125.5601885
2366,126.2099577
2367,126.2222913
2368,126.1794148
2369,126.1489184
2370,126.0734222
2371,126.0997861
2372,126.0776717
2373,125.9794546
2374,126.0809148
2375,126.385623
2376,126.3718177
2377,126.2338548
2378,125.7339915
2379,126.3442396
2380,126.5799241
2381,126.0933128
2382,126.2201505
2383,126.2522722
2384,126.2772058
2385,125.9446362
2386,126.0113888
2387,126.0238928
2388,125.7497935
2389,125.8949527
2390,125.7141951
2391,125.5210745
2392,125.9277369
2393,125.6740114
2394,125.2359727
2395,125.4123314
2396,125.307871
2397,125.2087038
2398,125.3013753
2399,124.8810738
2400,125.0528052
2401,125.0698869
2402,125.5050591
2403,125.803501
2404,125.8827656
2405,125.6282648
2406,125.7851831
2407,125.7654091
2408,126.5211572
2409,126.2111358
2410,125.9597718
2411,126.0267906
2412,126.1412299
2413,125.8119777
2414,126.085047
2415,126.0686623
2416,125.8527776
2417,125.7953889
2418,126.3616725
2419,125.6812934
2420,125.2783545
2421,125.8831085
2422,126.4147632
2423,126.2179676
2424,126.2221892
2425,126.4035668
2426,126.2655033
2427,125.9638829
2428,125.9394639
2429,125.7114022
2430,125.7545993
2431,125.7135764
2432,126.0015575
2433,126.0254408
2434,125.9004926
2435,125.9365468
2436,125.9887736
2437,126.0979717
2438,126.5239103
2439,126.7401539
2440,127.3105689
2441,127.227583
2442,127.3739201
2443,127.0999322
2444,127.3958262
2445,127.1053566
2446,127.0520101
2447,127.2189001
2448,127.012796
2449,126.723274
2450,126.7927552
2451,126.7753351
2452,127.0244225
2453,127.2431177
2454,127.0612637
2455,126.9904507
2456,127.3801582
2457,126.6982236
2458,126.8193336
2459,126.8320619
2460,126.7256529
2461,126.9272755
2462,126.9729787
2463,127.3235775
2464,127.3966486
2465,127.3387171
2466,127.401741
2467,127.2864405
2468,127.1078699
2469,127.1483098
2470,127.2053241
2471,127.1031554
2472,127.0078162
2473,127.3108092
2474,127.2662913
2475,127.396064
2476,127.0668524
2477,126.8562123
2478,126.9403497
2479,126.8703185
2480,126.5914496
2481,126.7832258
2482,126.715917
2483,126.715917
2484,126.7343127
2485,126.5616726
2486,126.6147633
2487,126.7609642
2488,126.7556883
2489,126.2981724
2490,125.6727285
2491,126.1037772
2492,125.9444637
2493,125.7960749
2494,126.0128636
2495,126.1255396
2496,126.3618668
2497,126.0696325
2498,126.1296733
2499,126.5638715
2500,126.4415173
2501,126.3840192
2502,126.2617167
2503,126.5965493
2504,126.5127225
2505,126.7588767
2506,126.6298282
2507,126.6006466
2508,126.3500599
2509,126.2771209
2510,126.3936144
2511,126.4908675
2512,126.3763918
2513,126.2423955
2514,126.5152334
2515,126.2268486
2516,126.3491278
2517,126.5191856
2518,126.8910655
2519,126.6367176
2520,126.4446635
2521,126.4546018
2522,126.5521704
2523,126.5024511
2524,126.4249176
2525,126.4201661
2526,126.3988832
2527,125.9955703
2528,126.0611397
2529,126.1391584
2530,126.1956053
2531,126.3003465
2532,126.3436671
2533,126.5310276
2534,126.1647572
2535,126.1990257
2536,126.1990257
2537,126.1001802
2538,126.3335283
2539,126.7057083
2540,126.2913753
2541,126.4229721
2542,126.2929275
2543,126.1462943
2544,126.0156486
2545,126.1854519
2546,126.3917765
2547,126.4927479
2548,126.5605234
2549,126.540627
2550,126.4103261
2551,126.1896853
2552,125.9144724
2553,125.7469589
2554,125.8364709
2555,126.1475471
2556,125.8445463
2557,125.8090437
2558,125.7634911
2559,125.5340838
2560,125.6954647
2561,125.6906063
2562,125.651507
2563,125.6890351
2564,125.5016138
2565,125.5722126
2566,125.5473516
2567,125.6600754
2568,125.5842887
2569,125.5753603
2570,125.3027856
2571,125.3735346
2572,125.4472628
2573,125.5525713
2574,125.5109412
2575,125.2550932
2576,125.2043765
2577,125.2693488
2578,125.4520891
2579,125.7850615
2580,125.7653191
2581,125.5932681
2582,125.6738912
2583,125.7600711
2584,125.8692691
2585,125.8469122
2586,125.9494377
2587,125.9365641
2588,126.0386274
2589,125.9515722
2590,126.2384601
2591,126.2344018
2592,126.147417
2593,126.1637513
2594,126.1267553
2595,125.9482471
2596,126.0216221
2597,125.9623664
2598,125.9204728
2599,125.9886946
2600,125.9486239
2601,126.0913267
2602,126.3059954
2603,126.3439716
2604,126.5570513
2605,126.6466046
2606,126.6012579
2607,126.5908375
2608,126.4672031
